date,"(1,1)","(1,2)","(1,3)","(1,4)","(1,5)","(2,1)","(2,2)","(2,3)","(2,4)","(2,5)","(3,1)","(3,2)","(3,3)","(3,4)","(3,5)","(4,1)","(4,2)","(4,3)","(4,4)","(4,5)","(5,1)","(5,2)","(5,3)","(5,4)","(5,5)"
193412,-4.61,97.02,75.63,101.58,74.92,78.99,64.51,60.35,63.52,44.22,81.04,53.36,55.97,53.3,27.66,41.5,61.72,53.63,40.12,25.65,23.41,26.86,24.31,24.58,-2.33
193501,25.62,106.51,83.69,119.69,87.43,99.56,91.33,77.11,79.44,59.72,93.66,65,70.35,69.67,39.61,48.7,74.62,62.56,45.3,32.14,32.3,36.72,33.33,31.1,4.14
193502,29.59,84.59,80.86,104.77,62.81,85.08,78.19,70.1,65.39,36.15,93.74,54.29,65.8,53.18,26.29,41.74,66.03,51.21,31.17,12.22,32.56,31.97,26.47,20.42,-6.75
193503,21.73,39.02,28.81,56.53,25.76,54.08,41.7,28.29,24.48,1.94,58.48,24.35,27.54,16.68,-7.74,19.41,30.09,17.54,5.91,-19.19,13.08,10.73,3.67,-9.34,-27.1
193504,8.23,-7.2,3.6,15.37,-5.82,21.44,11.81,2.55,-4.56,-14.37,29.39,11.67,9.73,-2.13,-20.97,10.87,16.69,4.69,-7.05,-33.18,8.06,8.92,-0.83,-16.11,-30.05
193505,-25.65,-27.55,-9.77,3.39,-15.36,8.06,4.1,-4.74,-10.74,-21.26,16.14,4.07,2.99,-10.7,-30.27,4.66,10.76,-2.35,-12.21,-36.97,3.89,5.12,-5.2,-22.7,-29.16
193506,-23.82,-23.19,-7.09,6.16,-11.81,18.26,17.83,3.05,-3.13,-22.73,20.57,18.67,14.74,-0.33,-21.28,13.39,21.38,9.08,-4.89,-34.03,12.15,14.79,3.37,-15.4,-20.25
193507,-20.01,-18.3,0.52,11.02,-6.96,21.56,21.49,5.05,-0.64,-19.5,18.03,12.36,13.6,-2.38,-22.27,9.38,15.99,5.15,-8.64,-34.77,11.42,9.61,-1.55,-15.76,-24.54
193508,-9.41,-12.49,21.08,30.31,11.9,28.7,32.91,18.68,12.63,0.28,27.46,18.47,25.81,9.3,-3.62,13.52,25.39,17.95,-2.54,-24.03,18.98,14.27,5.72,-5.66,-9.21
193509,-7.95,4.27,25.22,42.98,18.7,44.58,43.45,29.69,22.62,6.1,33.84,28.65,38.38,22.29,0.32,17.99,32.19,25.61,7.22,-15.56,26.54,16.49,12.77,4.06,1.32
193510,-2.66,4.56,32.63,43.75,16.39,49.09,47.69,33.04,23.52,10.25,35.34,31.27,39.71,25.64,-0.64,18.7,29.59,24.24,8.44,-17.21,24.5,15.7,9.18,0.64,-0.05
193511,41.58,11.97,58.05,58.73,36.86,45.93,46.6,33.85,32.6,22.64,44.92,34.84,40.07,27.47,4.01,20.71,30.71,22.71,13.71,-15.16,24.94,17.71,11.86,1.1,5.38
193512,4.67,-9.07,30.9,37.17,16.47,36.26,39.95,26.03,18.7,0.58,23.77,26.63,30.64,19.39,-4.4,19.06,23.85,14.48,10.54,-22.65,20.68,15.05,6.78,-3.93,-6.5
193601,26.27,0.02,35.28,41.48,30.05,45.31,47.77,29.03,26.23,8.65,26.13,31.47,33.62,23.76,0.89,23.54,28.61,21.25,15.31,-19.93,24.15,19.95,13.81,5.38,4.6
193602,28.26,-2.85,43.61,45.65,37.63,45.2,50.56,32.26,29.95,8.9,23.58,30.84,36.29,29.41,5.21,24.04,30.01,24.39,17.79,-15.96,25.37,20.55,16.82,7.59,5.86
